TO,FROM,REASON,SERVER,DATE,CHANNEL
eduardovegap#0422,Jeremy&TheGospelOfChange#8201, for bringing up the need for double loop learning at both the micro and macro scales ,Token Engineering Commons,Mar-04-2022,🙏｜praise
enti#1546,Jeremy&TheGospelOfChange#8201,at surfacing the value of community and culture ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Zeptimus#3359,Jeremy&TheGospelOfChange#8201,for questioning core process ,Token Engineering Commons,Mar-04-2022,🙏｜praise
eduardovegap#0422,Jeremy&TheGospelOfChange#8201,"for containing the polarity, advocating for stability and keeping in mind what we might want to keep ",Token Engineering Commons,Mar-04-2022,🙏｜praise
jh#4856,Zeptimus#3359,for keep doing fixes on the Dune dashboard ⚡ ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Caeser (PST)#0046,iviangita#3204,@Caeser (PST) for giving the T&Cs for submitting and challenging proposals in TEC Gardens a final review - it's almost ready! 🙏🏽 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,SatoriD#2945,"@Mert Ozd  for being a 🤖  *badass*, just straight ❤️‍🔥 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
nic#9212,SatoriD#2945,vaportest pass upgrade in poetics heartbeat sync 💃🏾 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
ALOYSIOUS#3049,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
acidlazzer#5796,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
anna-marie#8824,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Rohekbenitez#8753,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
sidcode#1729,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Vyvy-vi#5040,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
🐙 octopus#5508,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
logonaut.eth#9437,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
AnaTech#7412,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
shawn#7046,freshelle#9882,@🐙 octopus @Mert Ozd for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼 ,Token Engineering Commons,Mar-04-2022,🙏｜praise
"griff (💜, 💜)#8888",freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Mount Manu#3530,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
PhilH#1102,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Zeptimus#3359,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
divine_comedian#5493,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
SatoriD#2945,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Letty#5399,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
markop#2007,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
iviangita#3204,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
enti#1546,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Ratio13#0578,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
acidlazzer#5796,freshelle#9882,"@griff (💜, 💜)  @Mount Manu           and taz for engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏 ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,Letty#5399,@Mert Ozd for karate chopping the 0mega Administrative Work thread 🥷 ,Token Engineering Commons,Mar-04-2022,🎑｜omega
SatoriD#2945,Letty#5399,for jazzing the oneness poetics within Omega! ,Token Engineering Commons,Mar-04-2022,🎑｜omega
acidlazzer#5796,Mert Ozd#6679,for being killer Twitter wizard during DAOist ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Mount Manu#3530,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
chuygarcia.eth#6692,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
miguelb#5176,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
AnaTech#7412,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
pat.zip#5266,acidlazzer#5796,@Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ,Token Engineering Commons,Mar-04-2022,🙏｜praise
acidlazzer#5796,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
"griff (💜, 💜)#8888",Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
karmaticacid#1218,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Mount Manu#3530,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
chuygarcia.eth#6692,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
miguelb#5176,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
AnaTech#7412,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
pat.zip#5266,Juankbell#7458,"@griff (💜, 💜)  @Mert Ozd @Mount Manu for attending DAOist mexico and meet in real life ",Token Engineering Commons,Mar-04-2022,🙏｜praise
Mert Ozd#6679,GideonRo#3175,@Mert Ozd for explaining Proposal Inverter to me in a call. ,Token Engineering Commons,Mar-04-2022,🙏｜praise
Vyvy-vi#5040,GideonRo#3175,for organizing the Discord Bot class. Super informative! ,Token Engineering Commons,Mar-04-2022,🙏｜praise
ygg_anderson#4998,GideonRo#3175,for organizing the Discord Bot class. Super informative! ,Token Engineering Commons,Mar-04-2022,🙏｜praise
solsista#5370,SatoriD#2945," for supporting me to figure out a next trick 🤖 💃🏾 🤖 , but satori is never Team Infinite Game, always Play but I am ❤️‍🔥 🤯 🫂 🪄 ",Token Engineering Commons,Mar-05-2022,🙏｜praise
karmaticacid#1218,Letty#5399,"@griff (💜, 💜) for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento! ",Token Engineering Commons,Mar-05-2022,🙏｜praise
chuygarcia.eth#6692,Letty#5399,"@griff (💜, 💜) for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento! ",Token Engineering Commons,Mar-05-2022,🙏｜praise
"griff (💜, 💜)#8888",Letty#5399,"@griff (💜, 💜) for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento! ",Token Engineering Commons,Mar-05-2022,🙏｜praise
acidlazzer#5796,Letty#5399,"@griff (💜, 💜) for great presentations at The DAOist Ciudad de Mexico  and weaving patterns in the ecosystem (now watching stream)! Buena construcción del movimiento! ",Token Engineering Commons,Mar-05-2022,🙏｜praise
Drew Swissroll#2278,eduardovegap#0422,@Drew Swissroll for taking the time and replying on the <#810180622165213214> channel! ,Token Engineering Commons,Mar-07-2022,🙏｜praise
MarioRozo#3294,Juankbell#7458,for making awesome video highlights of the Graviton trainings! ,Token Engineering Commons,Mar-07-2022,🙏｜praise
divine_comedian#5493,eduardovegap#0422,for taking on messaging hatchers about the new vote ,Token Engineering Commons,Mar-07-2022,🙏｜praise
johnjonas#2307,acidlazzer#5796,for the reward systems video script advances ,Token Engineering Commons,Mar-07-2022,🙏｜praise
durgadas#9280,Tam2140#9361,for that phenomenal mini-rant about the complexity of web3 tooling and infrastrucure. Seriously. I was on mute but laughing at my desk. ,Token Engineering Commons,Mar-07-2022,🙏｜praise
kristofer#1475,acidlazzer#5796,for always be there and answering all the reward system questions 🙂 ,Token Engineering Commons,Mar-07-2022,🙏｜praise
MarioRozo#3294,nic#9212,"for making ✨ highlights, making it easier for others to gain knowledge ",Token Engineering Commons,Mar-07-2022,🕊｜gravity
durgadas#9280,nic#9212,"for sharing really great resources, I'm always learning from him ",Token Engineering Commons,Mar-07-2022,🎑｜omega
eduardovegap#0422,nic#9212,for taking the time to answer my questions which helps me map out the orientation flow ,Token Engineering Commons,Mar-07-2022,🏘｜communitas
nic#9212,GideonRo#3175,"for their thoughtful comments on the ""The TEC and Its People"" document. ",Token Engineering Commons,Mar-08-2022,🙏｜praise
durgadas#9280,GideonRo#3175,"for their thoughtful comments on the ""The TEC and Its People"" document. ",Token Engineering Commons,Mar-08-2022,🙏｜praise
GideonRo#3175,durgadas#9280," For creating ""The TEC and Its People"" document. ",Token Engineering Commons,Mar-08-2022,🙏｜praise
pat.zip#5266,Mert Ozd#6679,for spreading good vibes and meeting in rl ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Mert Ozd#6679,divine_comedian#5493,@Mert Ozd  for getting the payer proposal for the proposal inverter finalized ,Token Engineering Commons,Mar-08-2022,🙏｜praise
ygg_anderson#4998,divine_comedian#5493, for great feedback and guidance on the TEC's payer proposal for the Proposal inverter ,Token Engineering Commons,Mar-08-2022,🙏｜praise
liviade#1387,divine_comedian#5493, for giving great talks at ETHdenver ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Tam2140#9361,divine_comedian#5493, for giving great talks at ETHdenver ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Zeptimus#3359,divine_comedian#5493,for actively providing feedback and engaging in proposals ,Token Engineering Commons,Mar-08-2022,🙏｜praise
DecentralizeSDGs#7544,divine_comedian#5493, for the insightful irl discussions in denver ,Token Engineering Commons,Mar-08-2022,🙏｜praise
kristofer#1475,divine_comedian#5493,for pushing reward system development forward ,Token Engineering Commons,Mar-08-2022,🙏｜praise
liviade#1387,divine_comedian#5493,for pushing reward system development forward ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Nebs#2035,divine_comedian#5493,for pushing reward system development forward ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Nuggan#5183,divine_comedian#5493,for pushing reward system development forward ,Token Engineering Commons,Mar-08-2022,🙏｜praise
mattyjee#8621,divine_comedian#5493,for pushing reward system development forward ,Token Engineering Commons,Mar-08-2022,🙏｜praise
divine_comedian#5493,kristofer#1475,"for facilitating a live quant session, helping new quantifiers connect to the praise dashboard, etc. ",Token Engineering Commons,Mar-08-2022,🙏｜praise
divine_comedian#5493,innov8tor3#3988,for their patience answering my questions in a live session so I can finally get onto the quantifier roster ,Token Engineering Commons,Mar-08-2022,🙏｜praise
kristofer#1475,innov8tor3#3988,for their patience answering my questions in a live session so I can finally get onto the quantifier roster ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Jeremy&TheGospelOfChange#8201,Juankbell#7458,for inviting to a very reflexive Liberating structures meeting ,Token Engineering Commons,Mar-08-2022,🕊｜gravity
Leen#8610,Juankbell#7458,to and for leading another extraordinary deep democracy and liberating structures practice group ,Token Engineering Commons,Mar-08-2022,🙏｜praise
Jeremy&TheGospelOfChange#8201,Juankbell#7458,to and for leading another extraordinary deep democracy and liberating structures practice group ,Token Engineering Commons,Mar-08-2022,🙏｜praise
GideonRo#3175,solsista#5370,"for taking up a very important thread in TEC: ""Who do we serve and how"" and start a conversation wrt operational excellence within TEC as a DAO as well as asking the bigger question of whether and how we can serve the higher purpose of token engineering by deliberately designing our developmental processes ",Token Engineering Commons,Mar-08-2022,🌾｜stewards
durgadas#9280,solsista#5370,for bringing in deliberately developmental organizations and sharing a variety of frameworks and models that can be adapted for TEC and in TE toolbelt ,Token Engineering Commons,Mar-08-2022,🌾｜stewards
nic#9212,solsista#5370,"for tirelessly sharing ways to improve the onboarding experience into the trandisciplinary art of Token Engineering, specifically alongside the TE Consilience Library, to make the experience be a ""living library"" ",Token Engineering Commons,Mar-08-2022,🌾｜stewards
GideonRo#3175,nic#9212, for gathering feedback in a way that enables people to contribute async ,Token Engineering Commons,Mar-08-2022,🙏｜praise
GideonRo#3175,nic#9212,for taking the time to reply to comments in the TEC and its people document. It has been very helpful in increasing understanding of what was presented in the document ,Token Engineering Commons,Mar-09-2022,🙏｜praise
Mert Ozd#6679,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
Letty#5399,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
nic#9212,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
stef#9877,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
Mount Manu#3530,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
durgadas#9280,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
SatoriD#2945,solsista#5370,"@Mert Ozd  @Mount Manu for being long-time and new contributors to the TE Consilience Library idea, for starting to prototype, and looking for soulful and artful ways to enable serendipitous encounters around TE knowledge through a living library experience. Your ingenuity energizes me and the library - something I had initially thought to be quite worn out concept ""a library, huh?"". I'm amazed what you have started to transform it into already #0mega ",Token Engineering Commons,Mar-09-2022,🎑｜omega
Zeptimus#3359,Tam2140#9361,for setting up the Stewards' Council agenda for this week so nicely and taking on hosting that discussion group this week!! I look forward to it! ,Token Engineering Commons,Mar-09-2022,🙏｜praise
Leen#8610,nic#9212,for sharing Margaret Wheatley’s book and providing a description as to why it’s worth reading ,Token Engineering Commons,Mar-09-2022,🕊｜gravity
eduardovegap#0422,nic#9212,for taking the time to elaborate further on the survey and how it’s used ,Token Engineering Commons,Mar-09-2022,🏘｜communitas
BiancaGadelha#2667,nic#9212,for working on making the list of lovely gravitons to reach out to easier to access and for offering to be someone to reach out to 🙏 ,Token Engineering Commons,Mar-09-2022,🕊｜gravity
eduardovegap#0422,akrtws (TE Academy)#4246,and @akrtws (TE Academy) for running an Introduction to TE session today ,Token Engineering Commons,Mar-09-2022,🙏｜praise
akrtws (TE Academy)#4246,akrtws (TE Academy)#4246,and @akrtws (TE Academy) for running an Introduction to TE session today ,Token Engineering Commons,Mar-09-2022,🙏｜praise
eduardovegap#0422,akrtws (TE Academy)#4246,for supporting new token engineering training formats ,Token Engineering Commons,Mar-09-2022,🙏｜praise
GideonRo#3175,Tam2140#9361,for the months of reflection and days worth of writing and refining your thinking about the TEC and how we can help better develop a strong and autonomous community. The document you shared to so carefully  consolidate your thoughts and make it available so that the community can provide feedback is a testament to your care and commitment to the TEC. ,Token Engineering Commons,Mar-09-2022,🙏｜praise
nic#9212,Tam2140#9361,for having an approach of inquiry and constuctive feedback. The comments you share on discord serve to understand and help the community understand too. I really appreciate this energy you bring. ,Token Engineering Commons,Mar-09-2022,🙏｜praise
Tam2140#9361,nic#9212,"@Mount Manu for making the orientation call a great experience. You cared to learn more about the people entering TEC and connect them to opportunities based on their needs, and made an effort to make them feel welcomed and valued no matter their background. ",Token Engineering Commons,Mar-09-2022,🏘｜communitas
eduardovegap#0422,nic#9212,"@Mount Manu for making the orientation call a great experience. You cared to learn more about the people entering TEC and connect them to opportunities based on their needs, and made an effort to make them feel welcomed and valued no matter their background. ",Token Engineering Commons,Mar-09-2022,🏘｜communitas
durgadas#9280,nic#9212,"@Mount Manu for making the orientation call a great experience. You cared to learn more about the people entering TEC and connect them to opportunities based on their needs, and made an effort to make them feel welcomed and valued no matter their background. ",Token Engineering Commons,Mar-09-2022,🏘｜communitas
Mount Manu#3530,nic#9212,"@Mount Manu for making the orientation call a great experience. You cared to learn more about the people entering TEC and connect them to opportunities based on their needs, and made an effort to make them feel welcomed and valued no matter their background. ",Token Engineering Commons,Mar-09-2022,🏘｜communitas
durgadas#9280,Jeremy&TheGospelOfChange#8201,for bringing these 🌱 visuals ,Token Engineering Commons,Mar-09-2022,🙏｜praise
durgadas#9280,Juankbell#7458,for wearing a really cool Jedi outfit! ,Token Engineering Commons,Mar-09-2022,🙏｜praise
stef#9877,nic#9212,@Jolly LaMa for sharing about their experience as newcomers to 0mega ,Token Engineering Commons,Mar-09-2022,🎑｜omega
Jeanne#8780,nic#9212,@Jolly LaMa for sharing about their experience as newcomers to 0mega ,Token Engineering Commons,Mar-09-2022,🎑｜omega
UniPuff🐙#9571,nic#9212,@Jolly LaMa for sharing about their experience as newcomers to 0mega ,Token Engineering Commons,Mar-09-2022,🎑｜omega
Jolly LaMa#5962,nic#9212,@Jolly LaMa for sharing about their experience as newcomers to 0mega ,Token Engineering Commons,Mar-09-2022,🎑｜omega
Aemikorobinson#5961,nic#9212,@Jolly LaMa for sharing about their experience as newcomers to 0mega ,Token Engineering Commons,Mar-09-2022,🎑｜omega
Mount Manu#3530,nic#9212,@Mount Manu for taking the initiative to learn from other DAOs and finding ways to use that knowledge to improve how we approach our initiatives ,Token Engineering Commons,Mar-09-2022,🎑｜omega
durgadas#9280,nic#9212,"for offering to share examples on how the living library could work, as well as sharing perspectives on processes when building ",Token Engineering Commons,Mar-09-2022,🎑｜omega
solsista#5370,nic#9212,for setting an intention for the next meeting and keeping the group focused on creating the first phase of the library ,Token Engineering Commons,Mar-09-2022,🎑｜omega
bear100#9085,nic#9212,for offering to share feedback on the onboarding process and taking initiative after having just joined the TEC and 0mega *today* ,Token Engineering Commons,Mar-09-2022,🎑｜omega
nic#9212,Mount Manu#3530,for hosting the 0mega call today and managing a lot of different issues together with grace and competence ,Token Engineering Commons,Mar-09-2022,🎑｜omega
eduardovegap#0422,Tam2140#9361,for hosting such an informative and welcoming Orientation call week after week after week. Such high vibes each time. ,Token Engineering Commons,Mar-10-2022,🏘｜communitas
Zeptimus#3359,nic#9212,for helping me have the ability to edit 0mega event descriptions ,Token Engineering Commons,Mar-10-2022,🕵｜transparency
MarioRozo#3294,Juankbell#7458,for making video highlight fo the Graviton trainings! 🙂 ,Token Engineering Commons,Mar-10-2022,🙏｜praise
bends#3537,Juankbell#7458, for his support in Gravity and its implementation in giveth ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Juankbell#7458,bends#3537,for the long-unstructured but productive conversation about Gravity! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
durgadas#9280,bends#3537,for the long-unstructured but productive conversation about Gravity! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
GideonRo#3175,Juankbell#7458,for his support writing and making articles about what is happening in the TEC 🙂 ,Token Engineering Commons,Mar-10-2022,🙏｜praise
kristofer#1475,liviade#1387, for coordinating the reward systems up to the point we are now which is starting to look like a great success! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
pat.zip#5266,chuygarcia.eth#6692,for their great spanish skills! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
karmaticacid#1218,chuygarcia.eth#6692,for their great spanish skills! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
divine_comedian#5493,chuygarcia.eth#6692,for their great spanish skills! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Jeremy&TheGospelOfChange#8201,bends#3537,for leading a fun LS session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Leen#8610,bends#3537,for leading a fun LS session ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Zeptimus#3359,bends#3537,"for playing the role of wise elder ""pioneer"" in the LS structure ",Token Engineering Commons,Mar-10-2022,🙏｜praise
GideonRo#3175,bends#3537,for coordinating writers guild and for supporting people looking to develop writing skills ,Token Engineering Commons,Mar-10-2022,🙏｜praise
divine_comedian#5493,bends#3537,for coordinating the first new praise quant ,Token Engineering Commons,Mar-10-2022,🙏｜praise
bends#3537,Zeptimus#3359, for be pioneer partner in the LS structuture call 🤜🤛 ,Token Engineering Commons,Mar-10-2022,🙏｜praise
kristofer#1475,bends#3537,for all the work on the praise system ,Token Engineering Commons,Mar-10-2022,🙏｜praise
kristofer#1475,Nuggan#5183,for leading the rewards team! ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Vyvy-vi#5040,bends#3537,"a great intro session to the ""discord bot army"" labs course ",Token Engineering Commons,Mar-10-2022,🙏｜praise
ygg_anderson#4998,bends#3537,"a great intro session to the ""discord bot army"" labs course ",Token Engineering Commons,Mar-10-2022,🙏｜praise
divine_comedian#5493,Nuggan#5183,for the taking the lead on the TEC coordination work with PrimeDAO ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Ratio13#0578,bends#3537,for showing me around some more advanced discord functionality and for more info on transparency wg ,Token Engineering Commons,Mar-10-2022,🙏｜praise
ygg_anderson#4998,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Vyvy-vi#5040,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
bends#3537,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
enti#1546,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
iviangita#3204,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
Zeptimus#3359,Ratio13#0578, for the Lab Sync. for the Communitas metrics discussion. for the continued work and support in the Transparency WG. ,Token Engineering Commons,Mar-10-2022,🙏｜praise
